datetime_local,water_temp_degC,do_mgL,batt_volt
2019-10-17 15:10:00,22.01,9.66,3.16
2019-10-17 15:11:00,22.08,9.62,3.16
2019-10-17 15:12:00,22.05,9.71,3.16
2019-10-17 15:13:00,22.08,9.65,3.16
2019-10-17 15:14:00,22.06,9.65,3.16
2019-10-17 15:15:00,22.06,9.86,3.16
2019-10-17 15:16:00,22.08,10.35,3.16
2019-10-17 15:17:00,22.05,10.56,3.16
2019-10-17 15:18:00,22.06,10.37,3.16
2019-10-17 15:19:00,22.03,10.05,3.16
2019-10-17 15:20:00,22.05,9.94,3.16
2019-10-17 15:21:00,22.03,9.87,3.16
2019-10-17 15:22:00,22.03,9.79,3.16
2019-10-17 15:23:00,22.07,9.75,3.16
2019-10-17 15:24:00,22.08,9.78,3.16
2019-10-17 15:25:00,22.07,9.70,3.16
2019-10-17 15:26:00,22.06,9.67,3.16
2019-10-17 15:27:00,22.12,9.77,3.16
2019-10-17 15:28:00,22.08,9.71,3.16
2019-10-17 15:29:00,22.12,9.64,3.16
2019-10-17 15:30:00,22.13,9.57,3.16
2019-10-17 15:31:00,22.12,9.54,3.16
2019-10-17 15:32:00,22.10,9.61,3.16
2019-10-17 15:33:00,22.10,9.66,3.16
2019-10-17 15:34:00,22.14,9.62,3.16
2019-10-17 15:35:00,22.12,9.59,3.16
2019-10-17 15:36:00,22.16,9.81,3.17
2019-10-17 15:37:00,22.16,9.94,3.16
2019-10-17 15:38:00,22.13,9.98,3.16
2019-10-17 15:39:00,22.12,9.96,3.16
2019-10-17 15:40:00,22.13,9.92,3.16
2019-10-17 15:41:00,22.12,9.94,3.16
2019-10-17 15:42:00,22.18,9.85,3.16
2019-10-17 15:43:00,22.15,9.81,3.16
2019-10-17 15:44:00,22.13,9.80,3.16
2019-10-17 15:45:00,22.17,9.79,3.16
2019-10-17 15:46:00,22.19,9.77,3.16
2019-10-17 15:47:00,22.15,9.79,3.16
2019-10-17 15:48:00,22.22,9.79,3.16
2019-10-17 15:49:00,22.18,9.72,3.16
2019-10-17 15:50:00,22.17,9.72,3.16
2019-10-17 15:51:00,22.17,9.64,3.16
2019-10-17 15:52:00,22.18,9.55,3.16
2019-10-17 15:53:00,22.19,9.48,3.16
2019-10-17 15:54:00,22.25,9.35,3.17
2019-10-17 15:55:00,22.23,9.28,3.16
2019-10-17 15:56:00,22.24,9.23,3.16
2019-10-17 15:57:00,22.22,9.21,3.16
2019-10-17 15:58:00,22.22,9.22,3.16
2019-10-17 15:59:00,22.16,9.19,3.16
2019-10-17 16:00:00,22.21,9.14,3.16
2019-10-17 16:01:00,22.15,9.15,3.16
2019-10-17 16:02:00,22.18,9.12,3.16
2019-10-17 16:03:00,22.18,9.15,3.16
2019-10-17 16:04:00,22.19,9.14,3.16
2019-10-17 16:05:00,22.18,9.12,3.16
2019-10-17 16:06:00,22.18,9.10,3.16
2019-10-17 16:07:00,22.21,9.14,3.16
2019-10-17 16:08:00,22.18,9.16,3.16
2019-10-17 16:09:00,22.25,9.14,3.16
2019-10-17 16:10:00,22.19,9.17,3.16
2019-10-17 16:11:00,22.19,9.14,3.16
2019-10-17 16:12:00,22.18,9.14,3.16
2019-10-17 16:13:00,22.15,9.15,3.16
2019-10-17 16:14:00,22.19,9.18,3.16
2019-10-17 16:15:00,22.20,9.18,3.16
2019-10-17 16:16:00,22.19,9.29,3.16
2019-10-17 16:17:00,22.18,9.31,3.16
2019-10-17 16:18:00,22.11,9.35,3.16
2019-10-17 16:19:00,22.13,9.33,3.16
2019-10-17 16:20:00,22.17,9.31,3.16
2019-10-17 16:21:00,22.18,9.32,3.16
2019-10-17 16:22:00,22.15,9.39,3.16
2019-10-17 16:23:00,22.18,9.42,3.16
2019-10-17 16:24:00,22.13,9.50,3.16
2019-10-17 16:25:00,22.17,9.49,3.16
2019-10-17 16:26:00,22.17,9.51,3.16
2019-10-17 16:27:00,22.20,9.52,3.16
2019-10-17 16:28:00,22.17,9.51,3.16
2019-10-17 16:29:00,22.17,9.55,3.16
2019-10-17 16:30:00,22.16,9.56,3.16
2019-10-17 16:31:00,22.15,9.56,3.16
2019-10-17 16:32:00,22.19,9.59,3.16
2019-10-17 16:33:00,22.20,9.61,3.16
2019-10-17 16:34:00,22.17,9.66,3.16
2019-10-17 16:35:00,22.20,9.65,3.16
2019-10-17 16:36:00,22.14,9.72,3.16
2019-10-17 16:37:00,22.18,9.74,3.16
2019-10-17 16:38:00,22.18,9.81,3.16
2019-10-17 16:39:00,22.17,9.82,3.16
2019-10-17 16:40:00,22.18,9.79,3.16
2019-10-17 16:41:00,22.16,9.78,3.16
2019-10-17 16:42:00,22.15,9.72,3.16
2019-10-17 16:43:00,22.11,9.68,3.16
2019-10-17 16:44:00,22.18,9.69,3.16
2019-10-17 16:45:00,22.11,9.83,3.16
2019-10-17 16:46:00,22.13,9.92,3.16
2019-10-17 16:47:00,22.16,10.07,3.16
2019-10-17 16:48:00,22.13,10.10,3.16
2019-10-17 16:49:00,22.13,10.10,3.16
2019-10-17 16:50:00,22.13,10.09,3.16
2019-10-17 16:51:00,22.18,10.07,3.16
2019-10-17 16:52:00,22.14,10.10,3.16
2019-10-17 16:53:00,22.21,10.13,3.16
2019-10-17 16:54:00,22.20,10.16,3.16
2019-10-17 16:55:00,22.22,10.27,3.16
2019-10-17 16:56:00,22.20,10.33,3.16
2019-10-17 16:57:00,22.25,10.37,3.16
2019-10-17 16:58:00,22.20,10.34,3.16
2019-10-17 16:59:00,22.20,10.34,3.16
2019-10-17 17:00:00,22.27,10.34,3.16
2019-10-17 17:01:00,22.25,10.27,3.16
2019-10-17 17:02:00,22.23,10.28,3.16
2019-10-17 17:03:00,22.28,10.24,3.16
2019-10-17 17:04:00,22.28,10.21,3.16
2019-10-17 17:05:00,22.36,10.05,3.16
2019-10-17 17:06:00,22.28,10.06,3.16
2019-10-17 17:07:00,22.27,10.06,3.16
2019-10-17 17:08:00,22.29,10.14,3.16
2019-10-17 17:09:00,22.33,10.13,3.16
2019-10-17 17:10:00,22.31,10.16,3.16
2019-10-17 17:11:00,22.29,10.23,3.16
2019-10-17 17:12:00,22.30,10.43,3.16
2019-10-17 17:13:00,22.28,10.61,3.16
2019-10-17 17:14:00,22.23,10.63,3.16
2019-10-17 17:15:00,22.32,10.48,3.16
2019-10-17 17:16:00,22.30,10.38,3.16
2019-10-17 17:17:00,22.34,10.27,3.16
2019-10-17 17:18:00,22.27,10.17,3.16
2019-10-17 17:19:00,22.33,10.05,3.16
2019-10-17 17:20:00,22.27,10.16,3.16
2019-10-17 17:21:00,22.31,10.35,3.17
2019-10-17 17:22:00,22.30,10.54,3.16
2019-10-17 17:23:00,22.26,10.64,3.17
2019-10-17 17:24:00,22.24,10.88,3.16
2019-10-17 17:25:00,22.25,11.18,3.16
2019-10-17 17:26:00,22.13,11.43,3.16
2019-10-17 17:27:00,22.24,11.42,3.16
2019-10-17 17:28:00,22.18,11.57,3.16
2019-10-17 17:29:00,22.13,11.70,3.16
2019-10-17 17:30:00,22.22,11.70,3.16
2019-10-17 17:31:00,22.16,11.71,3.16
2019-10-17 17:32:00,22.08,11.87,3.16
2019-10-17 17:33:00,22.17,12.00,3.16
2019-10-17 17:34:00,22.17,12.22,3.16
2019-10-17 17:35:00,22.19,12.20,3.16
2019-10-17 17:36:00,22.15,12.12,3.16
2019-10-17 17:37:00,22.15,11.84,3.16
2019-10-17 17:38:00,22.19,12.09,3.16
2019-10-17 17:39:00,22.19,12.10,3.16
2019-10-17 17:40:00,22.16,11.99,3.16
2019-10-17 17:41:00,22.13,11.60,3.16
2019-10-17 17:42:00,22.18,11.56,3.16
2019-10-17 17:43:00,22.17,11.13,3.16
2019-10-17 17:44:00,22.16,10.79,3.16
2019-10-17 17:45:00,22.21,10.91,3.16
2019-10-17 17:46:00,22.22,10.74,3.16
2019-10-17 17:47:00,22.20,10.65,3.16
2019-10-17 17:48:00,22.19,10.53,3.16
2019-10-17 17:49:00,22.21,10.44,3.16
2019-10-17 17:50:00,22.21,10.48,3.16
2019-10-17 17:51:00,22.14,10.50,3.16
2019-10-17 17:52:00,22.18,10.47,3.16
2019-10-17 17:53:00,22.14,10.53,3.16
2019-10-17 17:54:00,22.18,10.47,3.16
2019-10-17 17:55:00,22.13,10.47,3.16
2019-10-17 17:56:00,22.19,10.46,3.16
2019-10-17 17:57:00,22.14,10.49,3.16
2019-10-17 17:58:00,22.18,10.46,3.16
2019-10-17 17:59:00,22.18,10.44,3.16
2019-10-17 18:00:00,22.16,10.48,3.16
2019-10-17 18:01:00,22.18,10.44,3.16
2019-10-17 18:02:00,22.12,10.44,3.16
2019-10-17 18:03:00,22.13,10.43,3.16
2019-10-17 18:04:00,22.22,10.39,3.16
2019-10-17 18:05:00,22.13,10.43,3.16
2019-10-17 18:06:00,22.16,10.44,3.16
2019-10-17 18:07:00,22.15,10.46,3.16
2019-10-17 18:08:00,22.18,10.47,3.16
2019-10-17 18:09:00,22.15,10.48,3.16
2019-10-17 18:10:00,22.11,10.51,3.16
2019-10-17 18:11:00,22.11,10.51,3.16
2019-10-17 18:12:00,22.08,10.53,3.16
2019-10-17 18:13:00,22.13,10.50,3.16
2019-10-17 18:14:00,22.13,10.47,3.16
2019-10-17 18:15:00,22.09,10.44,3.16
2019-10-17 18:16:00,22.13,10.44,3.16
2019-10-17 18:17:00,22.10,10.43,3.16
2019-10-17 18:18:00,22.10,10.44,3.16
2019-10-17 18:19:00,22.10,10.43,3.16
2019-10-17 18:20:00,22.09,10.47,3.16
2019-10-17 18:21:00,22.09,10.47,3.16
2019-10-17 18:22:00,22.08,10.45,3.16
2019-10-17 18:23:00,22.11,10.42,3.16
2019-10-17 18:24:00,22.08,10.45,3.16
2019-10-17 18:25:00,22.04,10.46,3.16
2019-10-17 18:26:00,22.07,10.45,3.16
2019-10-17 18:27:00,22.08,10.43,3.16
2019-10-17 18:28:00,22.05,10.50,3.16
2019-10-17 18:29:00,22.03,10.49,3.16
2019-10-17 18:30:00,22.07,10.50,3.16
2019-10-17 18:31:00,22.06,10.51,3.16
2019-10-17 18:32:00,22.03,10.47,3.16
2019-10-17 18:33:00,22.04,10.46,3.16
2019-10-17 18:34:00,22.03,10.47,3.16
2019-10-17 18:35:00,22.00,10.47,3.16
2019-10-17 18:36:00,22.02,10.54,3.16
2019-10-17 18:37:00,22.03,10.53,3.16
2019-10-17 18:38:00,22.03,10.52,3.16
2019-10-17 18:39:00,22.00,10.52,3.16
2019-10-17 18:40:00,21.99,10.53,3.16
2019-10-17 18:41:00,22.06,10.51,3.16
2019-10-17 18:42:00,22.03,10.54,3.16
2019-10-17 18:43:00,21.98,10.55,3.16
2019-10-17 18:44:00,21.95,10.56,3.16
2019-10-17 18:45:00,22.03,10.50,3.16
2019-10-17 18:46:00,21.98,10.46,3.16
2019-10-17 18:47:00,21.99,10.44,3.16
2019-10-17 18:48:00,21.99,10.43,3.16
2019-10-17 18:49:00,22.00,10.41,3.16
2019-10-17 18:50:00,21.98,10.37,3.16
2019-10-17 18:51:00,21.93,10.35,3.16
2019-10-17 18:52:00,21.90,10.35,3.16
2019-10-17 18:53:00,21.95,10.31,3.16
2019-10-17 18:54:00,21.92,10.31,3.16
2019-10-17 18:55:00,21.96,10.25,3.16
2019-10-17 18:56:00,21.90,10.24,3.16
2019-10-17 18:57:00,21.88,10.23,3.16
2019-10-17 18:58:00,21.94,10.17,3.16
2019-10-17 18:59:00,21.93,10.12,3.16
2019-10-17 19:00:00,21.97,10.09,3.16
2019-10-17 19:01:00,21.93,10.08,3.16
2019-10-17 19:02:00,21.93,10.05,3.16
2019-10-17 19:03:00,21.92,10.02,3.16
2019-10-17 19:04:00,21.97,10.02,3.16
2019-10-17 19:05:00,21.92,10.03,3.16
2019-10-17 19:06:00,21.90,10.05,3.16
2019-10-17 19:07:00,21.89,10.07,3.16
2019-10-17 19:08:00,21.87,10.04,3.16
2019-10-17 19:09:00,21.92,10.00,3.16
2019-10-17 19:10:00,21.90,10.00,3.16
2019-10-17 19:11:00,21.91,9.98,3.16
2019-10-17 19:12:00,21.88,9.98,3.16
2019-10-17 19:13:00,21.90,9.95,3.16
2019-10-17 19:14:00,21.88,9.95,3.16
2019-10-17 19:15:00,21.89,9.93,3.16
2019-10-17 19:16:00,21.84,9.91,3.16
2019-10-17 19:17:00,21.90,9.90,3.16
2019-10-17 19:18:00,21.88,9.90,3.16
2019-10-17 19:19:00,21.87,9.91,3.16
2019-10-17 19:20:00,21.88,9.89,3.16
2019-10-17 19:21:00,21.85,9.91,3.16
2019-10-17 19:22:00,21.86,9.90,3.16
2019-10-17 19:23:00,21.83,9.92,3.16
2019-10-17 19:24:00,21.83,9.88,3.16
2019-10-17 19:25:00,21.82,9.87,3.16
2019-10-17 19:26:00,21.83,9.88,3.16
2019-10-17 19:27:00,21.85,9.90,3.16
2019-10-17 19:28:00,21.84,9.92,3.16
2019-10-17 19:29:00,21.83,9.89,3.16
2019-10-17 19:30:00,21.78,9.91,3.16
2019-10-17 19:31:00,21.85,9.89,3.16
2019-10-17 19:32:00,21.79,9.87,3.16
2019-10-17 19:33:00,21.81,9.85,3.16
2019-10-17 19:34:00,21.84,9.87,3.16
2019-10-17 19:35:00,21.81,9.88,3.16
2019-10-17 19:36:00,21.80,9.84,3.16
2019-10-17 19:37:00,21.75,9.86,3.16
2019-10-17 19:38:00,21.83,9.82,3.16
2019-10-17 19:39:00,21.76,9.82,3.16
2019-10-17 19:40:00,21.76,9.81,3.16
2019-10-17 19:41:00,21.79,9.80,3.16
2019-10-17 19:42:00,21.81,9.77,3.16
2019-10-17 19:43:00,21.84,9.73,3.16
2019-10-17 19:44:00,21.77,9.75,3.16
2019-10-17 19:45:00,21.80,9.73,3.16
2019-10-17 19:46:00,21.79,9.74,3.16
2019-10-17 19:47:00,21.77,9.77,3.16
2019-10-17 19:48:00,21.74,9.74,3.16
2019-10-17 19:49:00,21.77,9.71,3.16
2019-10-17 19:50:00,21.75,9.69,3.16
2019-10-17 19:51:00,21.81,9.66,3.16
2019-10-17 19:52:00,21.72,9.67,3.16
2019-10-17 19:53:00,21.77,9.65,3.16
2019-10-17 19:54:00,21.70,9.65,3.16
2019-10-17 19:55:00,21.79,9.61,3.16
2019-10-17 19:56:00,21.73,9.63,3.16
2019-10-17 19:57:00,21.74,9.62,3.16
2019-10-17 19:58:00,21.73,9.63,3.16
2019-10-17 19:59:00,21.72,9.60,3.16
2019-10-17 20:00:00,21.76,9.64,3.16
2019-10-17 20:01:00,21.75,9.63,3.16
2019-10-17 20:02:00,21.71,9.65,3.16
2019-10-17 20:03:00,21.73,9.62,3.16
2019-10-17 20:04:00,21.75,9.61,3.16
2019-10-17 20:05:00,21.73,9.61,3.16
2019-10-17 20:06:00,21.68,9.62,3.16
2019-10-17 20:07:00,21.70,9.60,3.16
2019-10-17 20:08:00,21.70,9.60,3.16
2019-10-17 20:09:00,21.72,9.58,3.16
2019-10-17 20:10:00,21.70,9.60,3.16
2019-10-17 20:11:00,21.69,9.59,3.16
2019-10-17 20:12:00,21.68,9.59,3.16
2019-10-17 20:13:00,21.74,9.57,3.16
2019-10-17 20:14:00,21.69,9.59,3.16
2019-10-17 20:15:00,21.66,9.62,3.16
2019-10-17 20:16:00,21.68,9.61,3.16
2019-10-17 20:17:00,21.68,9.65,3.16
2019-10-17 20:18:00,21.72,9.73,3.16
2019-10-17 20:19:00,21.69,9.77,3.16
2019-10-17 20:20:00,21.67,9.76,3.16
2019-10-17 20:21:00,21.68,9.74,3.16
2019-10-17 20:22:00,21.66,9.75,3.16
2019-10-17 20:23:00,21.62,9.73,3.16
2019-10-17 20:24:00,21.70,9.66,3.16
2019-10-17 20:25:00,21.68,9.65,3.16
2019-10-17 20:26:00,21.63,9.65,3.16
2019-10-17 20:27:00,21.58,9.63,3.16
2019-10-17 20:28:00,21.68,9.58,3.16
2019-10-17 20:29:00,21.64,9.61,3.16
2019-10-17 20:30:00,21.71,9.59,3.16
2019-10-17 20:31:00,21.63,9.61,3.16
2019-10-17 20:32:00,21.67,9.58,3.16
2019-10-17 20:33:00,21.66,9.59,3.16
2019-10-17 20:34:00,21.60,9.61,3.16
2019-10-17 20:35:00,21.62,9.61,3.16
2019-10-17 20:36:00,21.66,9.59,3.16
2019-10-17 20:37:00,21.59,9.63,3.16
2019-10-17 20:38:00,21.63,9.63,3.16
2019-10-17 20:39:00,21.67,9.61,3.16
2019-10-17 20:40:00,21.65,9.63,3.16
2019-10-17 20:41:00,21.65,9.61,3.16
2019-10-17 20:42:00,21.63,9.59,3.16
2019-10-17 20:43:00,21.65,9.57,3.16
2019-10-17 20:44:00,21.65,9.55,3.16
2019-10-17 20:45:00,21.63,9.55,3.16
2019-10-17 20:46:00,21.61,9.55,3.16
2019-10-17 20:47:00,21.57,9.55,3.16
2019-10-17 20:48:00,21.58,9.54,3.16
2019-10-17 20:49:00,21.61,9.53,3.16
2019-10-17 20:50:00,21.64,9.52,3.16
2019-10-17 20:51:00,21.62,9.53,3.16
2019-10-17 20:52:00,21.60,9.51,3.16
2019-10-17 20:53:00,21.60,9.51,3.16
2019-10-17 20:54:00,21.63,9.49,3.16
2019-10-17 20:55:00,21.60,9.48,3.16
2019-10-17 20:56:00,21.57,9.46,3.16
2019-10-17 20:57:00,21.60,9.43,3.16
2019-10-17 20:58:00,21.62,9.43,3.16
2019-10-17 20:59:00,21.60,9.43,3.16
2019-10-17 21:00:00,21.54,9.44,3.16
2019-10-17 21:01:00,21.57,9.42,3.16
2019-10-17 21:02:00,21.61,9.41,3.16
2019-10-17 21:03:00,21.57,9.42,3.16
2019-10-17 21:04:00,21.57,9.42,3.16
2019-10-17 21:05:00,21.54,9.42,3.16
2019-10-17 21:06:00,21.57,9.41,3.16
2019-10-17 21:07:00,21.59,9.38,3.16
2019-10-17 21:08:00,21.62,9.38,3.16
2019-10-17 21:09:00,21.60,9.39,3.16
2019-10-17 21:10:00,21.54,9.39,3.16
2019-10-17 21:11:00,21.56,9.40,3.16
2019-10-17 21:12:00,21.62,9.38,3.16
2019-10-17 21:13:00,21.55,9.38,3.16
2019-10-17 21:14:00,21.57,9.37,3.16
2019-10-17 21:15:00,21.59,9.37,3.16
2019-10-17 21:16:00,21.54,9.39,3.16
2019-10-17 21:17:00,21.56,9.39,3.16
2019-10-17 21:18:00,21.54,9.38,3.16
2019-10-17 21:19:00,21.57,9.36,3.16
2019-10-17 21:20:00,21.52,9.39,3.16
2019-10-17 21:21:00,21.52,9.38,3.16
2019-10-17 21:22:00,21.54,9.39,3.16
2019-10-17 21:23:00,21.52,9.40,3.16
2019-10-17 21:24:00,21.51,9.40,3.16
2019-10-17 21:25:00,21.53,9.36,3.16
2019-10-17 21:26:00,21.53,9.37,3.16
2019-10-17 21:27:00,21.57,9.35,3.16
2019-10-17 21:28:00,21.50,9.37,3.16
2019-10-17 21:29:00,21.54,9.35,3.16
2019-10-17 21:30:00,21.52,9.35,3.16
2019-10-17 21:31:00,21.52,9.40,3.16
2019-10-17 21:32:00,21.49,9.45,3.16
2019-10-17 21:33:00,21.53,9.53,3.16
2019-10-17 21:34:00,21.50,9.55,3.16
2019-10-17 21:35:00,21.49,9.57,3.16
2019-10-17 21:36:00,21.52,9.59,3.16
2019-10-17 21:37:00,21.52,9.59,3.16
2019-10-17 21:38:00,21.51,9.59,3.16
2019-10-17 21:39:00,21.49,9.59,3.16
2019-10-17 21:40:00,21.49,9.61,3.16
2019-10-17 21:41:00,21.49,9.59,3.16
2019-10-17 21:42:00,21.52,9.55,3.16
2019-10-17 21:43:00,21.45,9.56,3.16
2019-10-17 21:44:00,21.51,9.54,3.16
2019-10-17 21:45:00,21.42,9.57,3.16
2019-10-17 21:46:00,21.43,9.57,3.16
2019-10-17 21:47:00,21.48,9.59,3.16
2019-10-17 21:48:00,21.45,9.59,3.16
2019-10-17 21:49:00,21.44,9.54,3.16
2019-10-17 21:50:00,21.48,9.49,3.16
2019-10-17 21:51:00,21.46,9.54,3.16
2019-10-17 21:52:00,21.44,9.52,3.16
2019-10-17 21:53:00,21.43,9.56,3.16
2019-10-17 21:54:00,21.45,9.54,3.16
2019-10-17 21:55:00,21.41,9.51,3.16
2019-10-17 21:56:00,21.42,9.51,3.16
2019-10-17 21:57:00,21.46,9.47,3.16
2019-10-17 21:58:00,21.40,9.47,3.16
2019-10-17 21:59:00,21.39,9.47,3.16
2019-10-17 22:00:00,21.46,9.42,3.16
2019-10-17 22:01:00,21.43,9.41,3.16
2019-10-17 22:02:00,21.38,9.42,3.16
2019-10-17 22:03:00,21.40,9.37,3.16
2019-10-17 22:04:00,21.39,9.38,3.16
2019-10-17 22:05:00,21.44,9.35,3.16
2019-10-17 22:06:00,21.39,9.37,3.16
2019-10-17 22:07:00,21.40,9.31,3.16
2019-10-17 22:08:00,21.38,9.30,3.16
2019-10-17 22:09:00,21.38,9.31,3.16
2019-10-17 22:10:00,21.37,9.30,3.16
2019-10-17 22:11:00,21.43,9.25,3.16
2019-10-17 22:12:00,21.35,9.26,3.16
2019-10-17 22:13:00,21.37,9.22,3.16
2019-10-17 22:14:00,21.35,9.20,3.16
2019-10-17 22:15:00,21.37,9.19,3.16
2019-10-17 22:16:00,21.43,9.17,3.16
2019-10-17 22:17:00,21.40,9.15,3.16
2019-10-17 22:18:00,21.40,9.16,3.16
2019-10-17 22:19:00,21.33,9.16,3.16
2019-10-17 22:20:00,21.40,9.15,3.16
2019-10-17 22:21:00,21.43,9.15,3.16
2019-10-17 22:22:00,21.35,9.24,3.16
2019-10-17 22:23:00,21.33,9.29,3.16
2019-10-17 22:24:00,21.36,9.31,3.16
2019-10-17 22:25:00,21.36,9.28,3.16
2019-10-17 22:26:00,21.41,9.27,3.16
2019-10-17 22:27:00,21.35,9.29,3.16
2019-10-17 22:28:00,21.35,9.30,3.16
2019-10-17 22:29:00,21.33,9.28,3.16
2019-10-17 22:30:00,21.36,9.28,3.16
2019-10-17 22:31:00,21.32,9.30,3.16
2019-10-17 22:32:00,21.35,9.30,3.16
2019-10-17 22:33:00,21.32,9.30,3.16
2019-10-17 22:34:00,21.36,9.29,3.16
2019-10-17 22:35:00,21.35,9.30,3.16
2019-10-17 22:36:00,21.37,9.29,3.16
2019-10-17 22:37:00,21.32,9.31,3.16
2019-10-17 22:38:00,21.32,9.30,3.16
2019-10-17 22:39:00,21.33,9.33,3.16
2019-10-17 22:40:00,21.34,9.32,3.16
2019-10-17 22:41:00,21.34,9.35,3.16
2019-10-17 22:42:00,21.32,9.33,3.16
2019-10-17 22:43:00,21.29,9.35,3.16
2019-10-17 22:44:00,21.29,9.37,3.16
2019-10-17 22:45:00,21.27,9.38,3.16
2019-10-17 22:46:00,21.26,9.38,3.16
2019-10-17 22:47:00,21.27,9.41,3.16
2019-10-17 22:48:00,21.27,9.41,3.16
2019-10-17 22:49:00,21.29,9.41,3.16
2019-10-17 22:50:00,21.24,9.43,3.16
2019-10-17 22:51:00,21.32,9.41,3.16
2019-10-17 22:52:00,21.25,9.45,3.16
2019-10-17 22:53:00,21.24,9.42,3.16
2019-10-17 22:54:00,21.24,9.44,3.16
2019-10-17 22:55:00,21.21,9.47,3.16
2019-10-17 22:56:00,21.25,9.45,3.16
2019-10-17 22:57:00,21.25,9.44,3.16
2019-10-17 22:58:00,21.22,9.46,3.16
2019-10-17 22:59:00,21.23,9.49,3.16
2019-10-17 23:00:00,21.26,9.46,3.16
2019-10-17 23:01:00,21.26,9.45,3.16
2019-10-17 23:02:00,21.28,9.47,3.16
2019-10-17 23:03:00,21.25,9.51,3.16
2019-10-17 23:04:00,21.20,9.54,3.16
2019-10-17 23:05:00,21.20,9.55,3.16
2019-10-17 23:06:00,21.20,9.56,3.16
2019-10-17 23:07:00,21.21,9.55,3.16
2019-10-17 23:08:00,21.12,9.58,3.16
2019-10-17 23:09:00,21.17,9.57,3.16
2019-10-17 23:10:00,21.22,9.59,3.16
2019-10-17 23:11:00,21.18,9.61,3.16
2019-10-17 23:12:00,21.11,9.65,3.16
2019-10-17 23:13:00,21.17,9.60,3.16
2019-10-17 23:14:00,21.14,9.61,3.16
2019-10-17 23:15:00,21.16,9.59,3.16
2019-10-17 23:16:00,21.14,9.60,3.16
2019-10-17 23:17:00,21.13,9.61,3.16
2019-10-17 23:18:00,21.12,9.60,3.16
2019-10-17 23:19:00,21.11,9.62,3.16
2019-10-17 23:20:00,21.12,9.65,3.16
2019-10-17 23:21:00,21.07,9.61,3.16
2019-10-17 23:22:00,21.12,9.59,3.16
2019-10-17 23:23:00,21.13,9.63,3.16
2019-10-17 23:24:00,21.12,9.62,3.16
2019-10-17 23:25:00,21.11,9.60,3.16
2019-10-17 23:26:00,21.05,9.61,3.16
2019-10-17 23:27:00,21.12,9.57,3.16
2019-10-17 23:28:00,21.07,9.59,3.16
2019-10-17 23:29:00,21.08,9.59,3.16
2019-10-17 23:30:00,21.09,9.62,3.16
2019-10-17 23:31:00,21.07,9.59,3.16
2019-10-17 23:32:00,21.08,9.59,3.16
2019-10-17 23:33:00,21.05,9.56,3.16
2019-10-17 23:34:00,21.06,9.59,3.16
2019-10-17 23:35:00,21.08,9.58,3.16
2019-10-17 23:36:00,21.06,9.61,3.16
2019-10-17 23:37:00,21.06,9.60,3.16
2019-10-17 23:38:00,21.00,9.58,3.16
2019-10-17 23:39:00,21.04,9.52,3.16
2019-10-17 23:40:00,21.03,9.53,3.16
2019-10-17 23:41:00,21.04,9.56,3.16
2019-10-17 23:42:00,21.04,9.55,3.16
2019-10-17 23:43:00,21.07,9.54,3.16
2019-10-17 23:44:00,21.02,9.53,3.16
2019-10-17 23:45:00,21.10,9.52,3.16
2019-10-17 23:46:00,21.01,9.58,3.16
2019-10-17 23:47:00,21.00,9.57,3.16
2019-10-17 23:48:00,20.99,9.58,3.16
2019-10-17 23:49:00,21.03,9.56,3.16
2019-10-17 23:50:00,20.96,9.60,3.16
2019-10-17 23:51:00,20.99,9.56,3.16
2019-10-17 23:52:00,21.00,9.53,3.16
2019-10-17 23:53:00,20.98,9.57,3.16
2019-10-17 23:54:00,20.97,9.57,3.16
2019-10-17 23:55:00,20.94,9.59,3.16
2019-10-17 23:56:00,20.96,9.56,3.16
2019-10-17 23:57:00,20.95,9.44,3.16
2019-10-17 23:58:00,21.02,9.44,3.16
2019-10-17 23:59:00,20.96,9.51,3.16
2019-10-18 00:00:00,20.98,9.53,3.16
2019-10-18 00:01:00,20.96,9.54,3.16
2019-10-18 00:02:00,20.96,9.49,3.16
2019-10-18 00:03:00,20.95,9.48,3.16
2019-10-18 00:04:00,20.95,9.44,3.16
2019-10-18 00:05:00,20.93,9.42,3.16
2019-10-18 00:06:00,20.96,9.47,3.16
2019-10-18 00:07:00,20.96,9.44,3.16
2019-10-18 00:08:00,20.93,9.48,3.16
2019-10-18 00:09:00,20.97,9.46,3.16
2019-10-18 00:10:00,20.94,9.44,3.16
2019-10-18 00:11:00,20.88,9.46,3.16
2019-10-18 00:12:00,20.92,9.43,3.16
2019-10-18 00:13:00,20.87,9.45,3.16
2019-10-18 00:14:00,20.85,9.42,3.16
2019-10-18 00:15:00,20.93,9.37,3.16
2019-10-18 00:16:00,20.86,9.40,3.16
2019-10-18 00:17:00,20.86,9.39,3.16
2019-10-18 00:18:00,20.87,9.40,3.16
2019-10-18 00:19:00,20.87,9.41,3.16
2019-10-18 00:20:00,20.88,9.39,3.16
2019-10-18 00:21:00,20.91,9.38,3.16
2019-10-18 00:22:00,20.82,9.38,3.16
2019-10-18 00:23:00,20.86,9.37,3.16
2019-10-18 00:24:00,20.85,9.39,3.16
2019-10-18 00:25:00,20.84,9.38,3.16
2019-10-18 00:26:00,20.84,9.42,3.16
2019-10-18 00:27:00,20.88,9.41,3.16
